| RaterId | Image | Department                | NAttractiveness | gender | age    |
|     160 |    26 | Central Staff             |       1.0000000 | -0.970 | 40.000 |
|     160 |    27 | Police                    |       1.0000000 | -0.990 | 44.000 |
|     160 |    28 | Psychology                |       1.0000000 | -0.990 | 35.000 |
|     160 |    29 | Religious Studies         |       1.0000000 | -0.530 | 34.000 |
|     160 |    30 | Student Affairs           |       0.2631579 | -0.990 | 41.000 |
|     164 |    16 | Admissions                |       0.0000000 | -0.600 | 27.000 |
|     164 |    17 | Biology                   |       0.0000000 | -1.000 | 32.000 |
|     164 |    18 | Chemistry                 |      -1.0000000 | -1.000 | 25.000 |
|     164 |    19 | Deans                     |      -0.7777778 | -1.000 | 43.000 |
|     164 |    20 | Environmental Studies     |       0.4444444 | -1.000 | 36.000 |
|     164 |    21 | Foreign Studies           |       0.5555556 | -1.000 | 37.000 |
|     164 |    22 | Honors                    |      -0.6666667 | -1.000 | 34.000 |
|     164 |    23 | Education                 |       0.5555556 | -1.000 | 36.000 |
|     164 |    24 | Management and Accounting |      -0.5555556 | -1.000 | 46.000 |
|     164 |    25 | Music                     |      -1.0000000 | -1.000 | 52.000 |
|     164 |    26 | Central Staff             |       0.5555556 | -1.000 | 37.000 |
|     164 |    27 | Police                    |       0.0000000 | -1.000 | 41.000 |
|     164 |    28 | Psychology                |       1.0000000 |  0.090 | 33.000 |
|     164 |    29 | Religious Studies         |       0.6666667 | -0.560 | 45.000 |
|     164 |    30 | Student Affairs           |       0.7777778 | -1.000 | 45.000 |
|     169 |    16 | Admissions                |       1.0000000 | -0.600 | 36.000 |
|     169 |    17 | Biology                   |       1.0000000 | -1.000 | 39.000 |
|     169 |    18 | Chemistry                 |       1.0000000 | -0.110 | 39.000 |
|     169 |    19 | Deans                     |      -1.0000000 | -0.120 | 57.000 |
|     169 |    20 | Environmental Studies     |       1.0000000 | -0.080 | 48.000 |
|     169 |    21 | Foreign Studies           |       1.0000000 |  0.070 | 44.000 |
|     169 |    22 | Honors                    |       1.0000000 | -0.560 | 49.000 |
|     169 |    23 | Education                 |       1.0000000 |  0.000 | 46.000 |
|     169 |    24 | Management and Accounting |       1.0000000 |  0.000 | 52.000 |
|     169 |    25 | Music                     |       1.0000000 | -0.530 | 49.000 |
|     169 |    26 | Central Staff             |       1.0000000 | -0.050 | 56.000 |
|     169 |    27 | Police                    |       1.0000000 | -0.160 | 48.000 |
|     169 |    28 | Psychology                |       1.0000000 |  0.070 | 40.000 |
|     169 |    29 | Religious Studies         |       1.0000000 | -0.090 | 58.000 |
|     169 |    30 | Student Affairs           |       1.0000000 |  0.190 | 59.000 |
|     177 |    16 | Admissions                |       0.2500000 | -0.730 | 17.000 |
|     177 |    17 | Biology                   |       0.5000000 | -1.000 | 31.000 |
|     177 |    18 | Chemistry                 |      -0.3333333 | -1.000 | 26.000 |
|     177 |    19 | Deans                     |      -0.4166667 | -1.000 | 45.000 |
|     177 |    20 | Environmental Studies     |      -0.2500000 | -1.000 | 47.000 |
|     177 |    21 | Foreign Studies           |       0.5833333 |  1.000 | 30.000 |
|     177 |    22 | Honors                    |      -0.9166667 | -1.000 | 33.000 |
|     177 |    23 | Education                 |       1.0000000 | -1.000 | 28.000 |
|     177 |    24 | Management and Accounting |      -1.0000000 | -1.000 | 49.000 |
|     177 |    25 | Music                     |       0.0000000 | -1.000 | 37.000 |
|     177 |    26 | Central Staff             |       0.6666667 | -1.000 | 31.000 |
|     177 |    27 | Police                    |       0.2500000 | -1.000 | 30.000 |
|     177 |    28 | Psychology                |       0.2500000 | -0.970 | 47.000 |
|     177 |    29 | Religious Studies         |      -0.1666667 | -0.610 | 34.000 |
|     177 |    30 | Student Affairs           |       0.1666667 | -1.000 | 52.000 |
|     183 |    16 | Admissions                |      -0.3103448 | -0.990 | 32.000 |
|     183 |    17 | Biology                   |      -0.5862069 | -0.990 | 46.000 |
|     183 |    18 | Chemistry                 |      -0.3793103 | -0.930 | 40.000 |
|     183 |    19 | Deans                     |      -0.3103448 |  0.180 | 59.000 |
|     183 |    20 | Environmental Studies     |      -0.0344828 |  0.000 | 40.000 |
|     183 |    21 | Foreign Studies           |       1.0000000 |  0.980 | 52.000 |
|     183 |    22 | Honors                    |      -0.4482759 | -0.810 | 25.000 |
|     183 |    23 | Education                 |       0.3793103 |  0.010 | 33.000 |
|     183 |    24 | Management and Accounting |      -0.5862069 | -0.510 | 50.000 |
|     183 |    25 | Music                     |       0.3103448 | -1.000 | 35.000 |
|     183 |    26 | Central Staff             |       0.0344828 |  0.000 | 35.000 |
|     183 |    27 | Police                    |       0.4482759 |  0.000 | 37.000 |
|     183 |    28 | Psychology                |      -0.2413793 |  0.990 | 38.000 |
|     183 |    29 | Religious Studies         |      -1.0000000 |  0.000 | 36.000 |
|     183 |    30 | Student Affairs           |       0.3793103 | -1.000 | 42.000 |
|     184 |    16 | Admissions                |       0.4117647 | -0.980 | 34.000 |
|     184 |    17 | Biology                   |       1.0000000 | -1.000 | 44.000 |
|     184 |    18 | Chemistry                 |       0.6470588 | -1.000 | 34.000 |
|     184 |    19 | Deans                     |       0.0588235 | -1.000 | 47.000 |
|     184 |    20 | Environmental Studies     |      -0.0588235 | -1.000 | 47.000 |
|     184 |    21 | Foreign Studies           |       1.0000000 | -1.000 | 44.000 |
|     184 |    22 | Honors                    |      -0.6470588 | -1.000 | 42.000 |
|     184 |    23 | Education                 |       0.6470588 | -0.740 | 45.000 |
|     184 |    24 | Management and Accounting |      -0.2941176 | -0.800 | 52.000 |
|     184 |    25 | Music                     |      -0.7647059 | -0.880 | 45.000 |
|     184 |    26 | Central Staff             |       0.7647059 | -0.910 | 37.000 |
|     184 |    27 | Police                    |       0.4117647 | -0.950 | 39.000 |
|     184 |    28 | Psychology                |       0.4117647 |  0.000 | 52.000 |
|     184 |    29 | Religious Studies         |      -1.0000000 | -0.910 | 50.000 |
|     184 |    30 | Student Affairs           |       0.7647059 | -1.000 | 43.000 |
|     185 |    16 | Admissions                |      -0.0476190 | -0.860 | 32.000 |
|     185 |    17 | Biology                   |       0.3333333 | -1.000 | 39.000 |
|     185 |    18 | Chemistry                 |       0.4285714 | -0.940 | 29.000 |
|     185 |    19 | Deans                     |      -0.8095238 | -0.980 | 48.000 |
|     185 |    20 | Environmental Studies     |       0.3333333 | -0.910 | 26.000 |
|     185 |    21 | Foreign Studies           |      -0.9047619 | -0.800 | 35.000 |
|     185 |    22 | Honors                    |      -0.7142857 | -1.000 | 25.000 |
|     185 |    23 | Education                 |      -0.2380952 | -0.910 | 20.000 |
|     185 |    24 | Management and Accounting |       0.2380952 | -0.920 | 53.000 |
|     185 |    25 | Music                     |      -0.4285714 | -0.920 | 36.000 |
|     185 |    26 | Central Staff             |       1.0000000 | -0.930 | 32.000 |
|     185 |    27 | Police                    |      -1.0000000 | -0.880 | 47.000 |
|     185 |    28 | Psychology                |       0.9047619 | -0.960 | 23.000 |
|     185 |    29 | Religious Studies         |      -1.0000000 | -0.290 | 47.000 |
|     185 |    30 | Student Affairs           |       0.4285714 | -0.790 | 45.000 |
|     216 |    16 | Admissions                |       1.0000000 | -0.750 | 45.000 |
|     216 |    17 | Biology                   |       0.2857143 | -0.910 | 50.000 |
|     216 |    18 | Chemistry                 |      -0.2857143 | -0.470 | 53.000 |
|     216 |    19 | Deans                     |      -0.4285714 | -0.640 | 52.000 |
|     216 |    20 | Environmental Studies     |       0.5714286 | -0.640 | 43.000 |
|     216 |    21 | Foreign Studies           |       0.7142857 | -0.270 | 40.000 |
|     216 |    22 | Honors                    |      -1.0000000 | -0.920 | 44.000 |
|     216 |    23 | Education                 |       0.1428571 | -0.180 | 39.000 |
|     216 |    24 | Management and Accounting |      -0.7142857 | -0.490 | 59.000 |
|     216 |    25 | Music                     |      -0.2857143 | -0.450 | 35.000 |
|     216 |    26 | Central Staff             |       0.7142857 | -0.250 | 41.000 |
|     216 |    27 | Police                    |       0.5714286 | -0.370 | 39.000 |
|     216 |    28 | Psychology                |      -0.1428571 | -0.350 | 40.000 |
|     216 |    29 | Religious Studies         |       0.5714286 | -0.370 | 38.000 |
|     216 |    30 | Student Affairs           |       0.1428571 | -0.460 | 45.000 |
|     143 |    16 | Admissions                |       0.4375000 | -0.420 | 30.000 |
|     143 |    17 | Biology                   |      -0.1250000 | -1.000 | 40.000 |
|     143 |    18 | Chemistry                 |      -0.5000000 | -0.510 | 38.000 |
|     143 |    19 | Deans                     |      -0.6875000 | -0.980 | 50.000 |
|     143 |    20 | Environmental Studies     |       1.0000000 |  0.000 | 35.000 |
|     143 |    21 | Foreign Studies           |       0.2500000 |  0.250 | 37.000 |
|     143 |    22 | Honors                    |      -1.0000000 | -0.990 | 42.000 |
|     143 |    23 | Education                 |       0.5625000 |  0.360 | 37.000 |
|     143 |    24 | Management and Accounting |      -0.4375000 | -0.480 | 48.000 |
|     143 |    25 | Music                     |      -0.7500000 | -0.470 | 45.000 |
|     143 |    26 | Central Staff             |       0.4375000 | -0.290 | 40.000 |
|     143 |    27 | Police                    |       0.6875000 |  0.310 | 35.000 |
|     143 |    28 | Psychology                |       0.2500000 |  0.710 | 43.000 |
|     143 |    29 | Religious Studies         |      -0.3125000 | -0.280 | 48.000 |
|     143 |    30 | Student Affairs           |       0.6250000 |  0.240 | 42.000 |
|     170 |    16 | Admissions                |       0.3600000 | -0.550 | 35.000 |
|     170 |    17 | Biology                   |      -0.2000000 | -1.000 | 47.000 |
|     170 |    18 | Chemistry                 |      -0.5200000 | -0.710 | 40.000 |
|     170 |    19 | Deans                     |      -1.0000000 | -0.910 | 44.000 |
|     170 |    20 | Environmental Studies     |      -0.2000000 |  0.290 | 40.000 |
|     170 |    21 | Foreign Studies           |       0.3600000 |  0.620 | 50.000 |
|     170 |    22 | Honors                    |       0.3600000 | -1.000 | 33.000 |
|     170 |    23 | Education                 |       0.5200000 |  0.460 | 34.000 |
|     170 |    24 | Management and Accounting |      -0.6800000 |  0.000 | 56.000 |
|     170 |    25 | Music                     |       0.8400000 | -0.690 | 31.000 |
|     170 |    26 | Central Staff             |       0.2000000 |  0.160 | 33.000 |
|     170 |    27 | Police                    |       0.3600000 | -0.670 | 32.000 |
|     170 |    28 | Psychology                |       1.0000000 |  0.240 | 34.000 |
|     170 |    29 | Religious Studies         |       0.0400000 | -0.380 | 43.000 |
|     170 |    30 | Student Affairs           |       0.0400000 |  0.390 | 49.000 |
|       9 |    16 | Admissions                |       1.0000000 | -1.000 | 22.000 |
|       9 |    17 | Biology                   |       0.6363636 | -1.000 | 34.000 |
|       9 |    18 | Chemistry                 |       0.4545455 | -1.000 | 36.000 |
|       9 |    19 | Deans                     |      -0.3636364 | -1.000 | 40.000 |
|       9 |    20 | Environmental Studies     |       0.4545455 | -1.000 | 35.000 |
|       9 |    21 | Foreign Studies           |      -0.2727273 | -1.000 | 41.000 |
|       9 |    22 | Honors                    |      -0.2727273 | -1.000 | 41.000 |
|       9 |    23 | Education                 |       0.6363636 |  0.170 | 27.000 |
|       9 |    24 | Management and Accounting |      -0.5454545 | -1.000 | 44.000 |
|       9 |    25 | Music                     |      -1.0000000 | -1.000 | 36.000 |
|       9 |    26 | Central Staff             |      -0.0909091 | -1.000 | 41.000 |
|       9 |    27 | Police                    |      -0.5454545 | -1.000 | 38.000 |
|       9 |    28 | Psychology                |       0.4545455 | -1.000 | 43.000 |
|       9 |    29 | Religious Studies         |       0.6363636 | -1.000 | 35.000 |
